9.93509	1.24382	5.12462	0.981259	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	0.0694429	0.105539	1.1014	0.606322	3.24564
10.1892	1.3321	5.08947	1.11521	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841	0.0696674	0.104324	1.08698	0.598482	4.75849
10.4174	1.41574	5.04492	1.22612	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	0.0693835	0.103011	1.07306	0.590801	1.58336
10.6592	1.50315	4.99617	1.34366	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	0.069008	0.10172	1.05962	0.583372	4.82146
10.8901	1.53969	4.98086	1.32912	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	0.0684069	0.100552	1.04668	0.576311	1.70996
11.1514	1.59198	4.9862	1.34232	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	0.0680893	0.0995905	1.03426	0.569709	1.446
11.4246	1.63948	5.00372	1.33849	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	0.0684718	0.0990416	1.0224	0.563789	1.39977
11.662	1.70169	4.97651	1.37828	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	0.0687031	0.0988092	1.01095	0.558307	1.38676
11.8951	1.76868	4.95184	1.42109	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.0687312	0.0988989	0.999889	0.553251	0.705291
12.1447	1.85664	4.93842	1.49762	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	0.0689943	0.0989175	0.989251	0.548302	1.0205
12.3889	1.88874	4.94276	1.44715	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	0.0693988	0.100473	0.979096	0.54491	0.898166
12.6397	1.94868	4.94647	1.45238	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0.0701813	0.103061	0.969431	0.542618	0.857726
12.8434	2.08371	4.86712	1.64102	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	0.0701595	0.104188	0.959866	0.538803	3.90116
13.0982	2.18356	4.86495	1.71038	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	0.0706304	0.105238	0.95074	0.535148	3.42379
13.3027	2.32578	4.78137	1.89121	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	0.0705051	0.105299	0.941696	0.530605	2.91763
13.4963	2.47859	4.66279	2.09981	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	0.0699328	0.104634	0.932695	0.525551	11.493
13.7397	2.5915	4.63968	2.17375	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	0.0695347	0.103959	0.923989	0.520642	0.519479
13.9615	2.70921	4.5891	2.26308	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0.0691102	0.103264	0.915511	0.515841	0.389561
14.1853	2.85881	4.52594	2.40182	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.0687067	0.102368	0.90723	0.511134	0.460542
14.4276	2.9618	4.53626	2.40836	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	0.0686084	0.101599	0.899307	0.506599	1.41078
14.6396	3.04322	4.51658	2.3975	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	0.0684162	0.101329	0.891687	0.502471	2.58075
14.864	3.1873	4.47999	2.49031	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	0.068361	0.100865	0.884317	0.498375	3.89722
15.0653	3.37476	4.37635	2.6809	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	0.0681304	0.100024	0.876978	0.494134	1.24078
15.2764	3.53788	4.29732	2.81134	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	0.0679136	0.0992	0.869765	0.49004	2.41985
15.4834	3.72075	4.21055	2.95906	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.0676931	0.0986355	0.862674	0.486254	0.781203
15.6967	3.85427	4.17958	2.99723	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.0675928	0.0980014	0.855809	0.482435	0.918573
15.915	3.99866	4.14816	3.04754	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.0677612	0.0973608	0.849179	0.478649	0.203032
16.1134	4.16598	4.05662	3.16197	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	0.0679168	0.0968636	0.84264	0.475056	1.68894
16.3074	4.35691	3.96587	3.28945	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.0680396	0.0968096	0.836205	0.471766	0.484968
16.5162	4.51597	3.93289	3.33709	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.0684668	0.096761	0.829985	0.468435	0.673129
16.6958	4.69035	3.84855	3.42423	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.0687032	0.0968965	0.823874	0.46524	0.446161
16.8532	4.89833	3.65878	3.60977	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	0.0685203	0.0978262	0.817795	0.462822	4.93815
17.0169	5.11702	3.52703	3.74976	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.0681673	0.0999473	0.811887	0.461076	0.581778
17.1874	5.29913	3.42967	3.8287	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	0.0677706	0.102212	0.806136	0.459453	1.91476
17.3505	5.48416	3.34266	3.8949	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.0673279	0.104597	0.800522	0.45783	0.305234
17.5062	5.6725	3.22488	3.97783	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	0.0668606	0.10709	0.7951	0.456385	3.71898
17.706	5.8055	3.25043	3.93618	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	0.0665503	0.108209	0.789642	0.454037	2.41842
17.8448	6.0209	3.08155	4.06337	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	0.0661223	0.109929	0.784392	0.452206	1.6858
18.0232	6.20232	3.04828	4.08816	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	0.0658114	0.111367	0.779173	0.450092	0.676211
18.1671	6.41801	2.93178	4.17516	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0.0654493	0.113264	0.774089	0.448197	0.558621
18.2918	6.64312	2.7946	4.26815	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.0650239	0.115797	0.769188	0.446593	0.344276
18.4187	6.86642	2.65547	4.35549	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	0.0646252	0.118846	0.764499	0.445259	0.309924
18.5739	7.01973	2.64011	4.3293	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	0.0642152	0.120506	0.759721	0.44326	3.76399
18.7174	7.23129	2.58667	4.36512	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	0.0638245	0.122227	0.75498	0.441157	0.336907
18.9196	7.37461	2.66551	4.296	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	0.0641075	0.12266	0.750437	0.438547	5.26359
19.0004	7.60601	2.43492	4.41493	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	0.0638683	0.1234	0.745847	0.436212	5.13053
19.0968	7.84393	2.28725	4.49523	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	0.0635101	0.124543	0.741359	0.434054	0.435844
19.2111	8.064	2.19411	4.53828	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	0.0631589	0.125708	0.736943	0.4319	0.451866
19.2956	8.27577	2.06146	4.57893	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	0.0627911	0.126698	0.732625	0.42975	2.42353
19.3884	8.49979	1.96321	4.61545	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	0.0624546	0.127699	0.728374	0.427597	2.69776
19.4884	8.66606	1.9028	4.59287	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	0.0621178	0.127812	0.724176	0.425253	7.61893
19.5697	8.89449	1.76113	4.64267	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	0.0618304	0.127951	0.720057	0.422973	1.10332
19.7379	9.06284	1.83323	4.59254	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	0.0617519	0.127512	0.716188	0.420593	5.93769
19.8002	9.30242	1.64765	4.65913	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	0.061523	0.127152	0.712253	0.418276	1.12778
19.9384	9.5049	1.66185	4.64767	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	0.0620511	0.126609	0.708687	0.415971	2.85506
19.9723	9.74842	1.41551	4.72066	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	0.0620623	0.126133	0.704883	0.413726	3.29603
20.0678	9.96523	1.36253	4.72842	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	0.0625103	0.125571	0.701261	0.411501	0.657122
20.1212	10.2149	1.242	4.76877	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	0.0628795	0.125087	0.697698	0.409322	6.26701
20.1767	10.4571	1.12449	4.79942	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	0.0633021	0.124639	0.694201	0.407186	0.0145761
20.1856	10.7044	0.881253	4.84427	19.6775	10.803	20.1271	10.6247	0.845742	4.77652	0.0632536	0.124254	0.690585	0.405118	3.30538
20.2514	10.9485	0.804644	4.86377	20.371	11.0109	20.1663	10.864	0.722256	4.7934	0.0635162	0.123909	0.687067	0.403088	0.94591
20.2769	11.2019	0.670163	4.88974	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	0.063675	0.12367	0.683592	0.401113	4.47234
20.3142	11.4316	0.567206	4.8924	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	0.0639684	0.123352	0.680197	0.399152	0.364161
20.2553	11.687	0.18853	4.91629	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	0.0636538	0.123148	0.676973	0.397254	11.2268
20.3305	11.9175	0.179945	4.91355	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	0.0637165	0.122864	0.673625	0.395369	4.45791
20.3516	12.157	0.142088	4.91165	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	0.0639325	0.122569	0.670332	0.393506	3.83242
20.3458	12.4168	-0.00266983	4.9239	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	0.064057	0.122418	0.667077	0.391702	0.359695
20.2926	12.6606	-0.29233	4.91028	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	0.0638047	0.122291	0.663986	0.389905	3.59276
20.3189	12.8956	-0.348914	4.9009	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	0.0638149	0.122116	0.660842	0.388132	1.78199
20.3011	13.1342	-0.490416	4.88429	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	0.0638246	0.121928	0.657756	0.386375	2.30106
20.2645	13.3526	-0.639403	4.84723	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	0.0637265	0.121596	0.654738	0.384606	1.95441
20.2215	13.5915	-0.773666	4.82518	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	0.0635461	0.121268	0.651772	0.382857	1.4423
20.2059	13.8356	-0.861122	4.81233	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	0.0635235	0.120983	0.648801	0.381145	0.902991
20.1454	14.0688	-1.04151	4.77256	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0.0633717	0.120679	0.645936	0.379437	1.06878
20.0954	14.3097	-1.16657	4.74572	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.0632192	0.120413	0.643107	0.377755	0.0738487
20.0206	14.5412	-1.31812	4.70316	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	0.0629786	0.120136	0.64036	0.376083	1.54092
19.9192	14.7781	-1.50478	4.65284	19.781	14.773	19.934	14.6897	-1.30687	4.62805	0.0627147	0.119892	0.637792	0.374423	1.04717
19.8484	15.0025	-1.59068	4.61617	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	0.0624596	0.119614	0.635163	0.372786	3.67296
19.8136	15.2251	-1.64027	4.58542	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	0.062224	0.119306	0.632445	0.371178	2.37346
19.6787	15.4372	-1.97394	4.45322	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	0.0620229	0.118931	0.630308	0.369603	7.8873
19.6395	15.6415	-2.01571	4.40734	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	0.0617765	0.118487	0.627923	0.368045	4.49677
19.5387	15.8549	-2.13549	4.34489	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	0.0615196	0.118027	0.625567	0.36652	1.62286
19.4374	16.0623	-2.25454	4.27529	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	0.0612636	0.117549	0.62324	0.365035	0.21805
19.3307	16.2759	-2.32491	4.23356	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	0.0610095	0.117074	0.620822	0.363546	2.01593
19.2169	16.4581	-2.44425	4.14071	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	0.0607571	0.116593	0.618441	0.362126	1.79612
19.0928	16.6606	-2.56541	4.0643	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0.0605095	0.116124	0.616103	0.360749	0.399791
18.9689	16.8588	-2.67349	3.98874	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.0602662	0.115674	0.613784	0.359408	0.083016
18.8114	17.0489	-2.89668	3.83814	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	0.0601112	0.115258	0.611824	0.358348	6.08771
18.6555	17.2574	-3.02451	3.75886	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	0.0600996	0.114825	0.609959	0.357327	0.89775
18.5462	17.4678	-2.97547	3.78897	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	0.0599162	0.114376	0.607667	0.355988	6.39167
18.3455	17.6401	-3.14927	3.65755	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	0.0601588	0.113965	0.605558	0.354796	3.56018
18.2067	17.8336	-3.16307	3.64	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	0.0602864	0.113546	0.603283	0.353467	2.64701
18.0732	18.0188	-3.22071	3.57868	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	0.0602373	0.113129	0.600979	0.352122	1.02717
17.8949	18.177	-3.36414	3.43943	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	0.0603389	0.11277	0.598759	0.35088	1.98788
17.7522	18.3301	-3.42643	3.34437	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	0.0602693	0.112502	0.596519	0.349665	1.81659
17.6129	18.5167	-3.44733	3.31717	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973	0.0600669	0.11217	0.594256	0.348358	6.87383
17.4301	18.6832	-3.54064	3.22606	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	0.0598947	0.111839	0.59202	0.347062	0.131407
17.2451	18.8287	-3.64458	3.10164	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	0.0597515	0.111573	0.589813	0.345812	1.87118
17.0782	18.9687	-3.70858	2.99894	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	0.0595549	0.11139	0.587625	0.344582	0.849594
16.91	19.1391	-3.74413	2.95784	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	0.0593356	0.111115	0.58547	0.343314	2.97771
16.6963	19.2497	-3.85441	2.80097	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	0.0591537	0.111032	0.583329	0.342102	2.8499
16.5082	19.4006	-3.9211	2.71516	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	0.0589565	0.110887	0.581214	0.340881	3.0509
16.2996	19.5453	-3.99936	2.62143	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	0.0587873	0.110692	0.579122	0.339663	0.489908
16.0729	19.6323	-4.11852	2.41863	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	0.0587338	0.110779	0.577056	0.338612	10.1897
