0.312243	0.58034	0	0	0.312243	0.58034	0.6	0.6	5.19994	0	0.287757	0.0196602	5.19994	0	0	0	0
0.735505	0.629635	7.19981	3.34835e-16	0.862916	0.534212	0.859997	0.600045	5.19975	0.00179686	0.221701	0.0251208	3.93952	0.00127057	74.7698	0	74.7698
0.735505	0.629635	7.19981	3.34835e-16	1.17385	0.481073	1.11998	0.600225	5.19943	0.00538996	0.28643	0.0266276	3.41765	0.00328026	74.7698	0	74.7698
0.897527	0.359049	6.85091	2.38179	0.969149	0.397513	1.37996	0.600629	5.19898	0.0107781	0.346	0.122971	3.07286	1.18551	1.08259	0	1.08259
0.897527	0.359049	6.85091	2.38179	1.65063	0.62469	1.6399	0.601347	5.19839	0.0179597	0.453869	0.1544	2.84608	1.49729	1.08259	0	1.08259
1.28224	0.527732	5.69971	2.62414	1.62331	0.499091	1.89982	0.60247	5.19766	0.0269323	0.485007	0.144212	2.60617	1.72988	6.04917	0	6.04917
1.28224	0.527732	5.69971	2.62414	2.18882	0.648739	2.1597	0.604086	5.19678	0.0376932	0.558228	0.136597	2.42032	1.87634	6.04917	0	6.04917
1.73723	0.531473	5.70401	1.25969	1.96701	0.557117	2.41954	0.606284	5.19573	0.0502389	0.575205	0.130484	2.27113	1.8065	5.74731	0	5.74731
1.73723	0.531473	5.70401	1.25969	2.65526	0.66598	2.67932	0.609155	5.1945	0.0645654	0.62667	0.125717	2.14796	1.74915	5.74731	0	5.74731
2.25933	0.558471	5.71796	-0.515936	2.92034	0.645898	2.93904	0.612786	5.19309	0.080668	0.632175	0.120496	2.04449	1.67008	9.48016	0	9.48016
2.25933	0.558471	5.71796	-0.515936	3.01222	0.637046	3.19869	0.617267	5.19147	0.0985415	0.665982	0.116248	1.95579	1.6031	9.48016	0	9.48016
2.74002	0.468071	5.48864	-1.99377	3.56096	0.485311	3.45825	0.622685	5.18963	0.11818	0.670491	0.119915	1.87452	1.6515	11.3278	0	11.3278
2.74002	0.468071	5.48864	-1.99377	3.89365	0.311793	3.71772	0.62913	5.18754	0.139576	0.698933	0.123567	1.80291	1.69344	11.3278	0	11.3278
3.19451	0.476219	5.63447	-1.56136	4.19786	0.698311	3.97708	0.636689	5.18519	0.162724	0.705236	0.126561	1.74148	1.69565	15.2022	0	15.2022
3.19451	0.476219	5.63447	-1.56136	4.30935	0.578564	4.23632	0.645449	5.18256	0.187614	0.732502	0.129842	1.68647	1.69926	15.2022	0	15.2022
3.62488	0.458614	5.6189	-1.50501	4.61908	0.68951	4.49542	0.655498	5.17962	0.214238	0.741882	0.135011	1.6366	1.70051	14.733	0	14.733
3.62488	0.458614	5.6189	-1.50501	4.35143	0.899174	4.75437	0.666921	5.17634	0.242587	0.770103	0.140386	1.59136	1.70332	14.733	0	14.733
4.04096	0.424536	5.54153	-1.62042	5.20901	0.66599	5.01315	0.679804	5.1727	0.272649	0.7827	0.149109	1.54897	1.71441	21.4013	0	21.4013
4.04096	0.424536	5.54153	-1.62042	5.51894	0.648233	5.27175	0.694234	5.16867	0.304413	0.812468	0.157771	1.51008	1.72613	21.4013	0	21.4013
4.41864	0.419492	5.61904	-1.23698	5.22834	0.639362	5.53013	0.710295	5.16422	0.337868	0.829981	0.166959	1.47535	1.71888	9.85675	0	9.85675
4.41864	0.419492	5.61904	-1.23698	6.022	0.708619	5.78828	0.728072	5.15932	0.372999	0.863362	0.176302	1.44329	1.71385	9.85675	0	9.85675
4.7901	0.333445	5.55006	-1.54393	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793	0.885001	0.193566	1.41263	1.72548	18.2976	0	18.2976
4.7901	0.333445	5.55006	-1.54393	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233	0.9213	0.209978	1.38412	1.73792	18.2976	0	18.2976
5.19545	0.37137	5.59319	-1.10179	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305	0.944	0.22281	1.35811	1.73202	32.7685	0	32.7685
5.19545	0.37137	5.59319	-1.10179	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	0.980208	0.235875	1.33383	1.72812	32.7685	0	32.7685
5.59525	0.35694	5.56925	-1.03869	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269	1.00401	0.250361	1.3108	1.72379	43.3077	0	43.3077
5.59525	0.35694	5.56925	-1.03869	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	1.04032	0.265167	1.28922	1.72136	43.3077	0	43.3077
