0.312243	0.58034	0	0	0.312243	0.58034	0.6	0.6	5.19994	0	0.287757	0.0196602	5.19994	0	0	0	0
0.312243	0.58034	0	0	0.862916	0.534212	0.859997	0.600045	5.19975	0.00179686	0.437515	0.0196827	5.19984	0.00127057	0	0	0
1.15493	0.483257	0.042033	-5.21803e-19	1.17385	0.481073	1.11998	0.600225	5.19943	0.00538996	0.357799	0.069417	5.18573	0.00328026	0.733894	0.733894	0
1.15493	0.483257	0.042033	-5.21803e-19	0.969149	0.397513	1.37996	0.600629	5.19898	0.0107781	0.329657	0.0840123	5.17855	0.00609198	0.733894	0.733894	0
1.4145	0.553189	0.577118	0.00220793	1.65063	0.62469	1.6399	0.601347	5.19839	0.0179597	0.311609	0.0781683	5.072	0.00890581	5.63793	5.63793	0
1.4145	0.553189	0.577118	0.00220793	1.62331	0.499091	1.89982	0.60247	5.19766	0.0269323	0.346659	0.0741395	4.99959	0.0129606	5.63793	5.63793	0
1.75559	0.585595	1.95163	0.0995041	2.18882	0.648739	2.1597	0.604086	5.19678	0.0376932	0.355436	0.0689947	4.78847	0.0262636	14.8393	14.8393	0
1.75559	0.585595	1.95163	0.0995041	1.96701	0.557117	2.41954	0.606284	5.19573	0.0502389	0.406997	0.0649518	4.62372	0.0301154	14.8393	14.8393	0
2.19447	0.618777	3.59517	0.48903	2.65526	0.66598	2.67932	0.609155	5.1945	0.0645654	0.416367	0.0613211	4.39176	0.144309	17.382	17.382	0
2.19447	0.618777	3.59517	0.48903	2.92034	0.645898	2.93904	0.612786	5.19309	0.080668	0.459853	0.0582051	4.19692	0.188198	17.382	17.382	0
2.64054	0.621343	4.89581	-0.257801	3.01222	0.637046	3.19869	0.617267	5.19147	0.0985415	0.46964	0.05551	4.0026	0.209147	11.7109	11.7109	0
2.64054	0.621343	4.89581	-0.257801	3.56096	0.485311	3.45825	0.622685	5.18963	0.11818	0.507842	0.0531482	3.83314	0.227766	11.7109	11.7109	0
3.2938	0.388253	5.35013	-3.94852	3.89365	0.311793	3.71772	0.62913	5.18754	0.139576	0.501885	0.0840873	3.68303	1.15476	29.3447	29.3447	0
3.2938	0.388253	5.35013	-3.94852	4.19786	0.698311	3.97708	0.636689	5.18519	0.162724	0.516958	0.104758	3.54933	1.56382	29.3447	29.3447	0
3.91079	0.541194	7.56648	0.483715	4.30935	0.578564	4.23632	0.645449	5.18256	0.187614	0.506452	0.104725	3.48379	1.51272	14.2666	14.2666	0
3.91079	0.541194	7.56648	0.483715	4.61908	0.68951	4.49542	0.655498	5.17962	0.214238	0.511688	0.105349	3.42554	1.46624	14.2666	14.2666	0
4.317	0.787554	7.15463	2.56517	4.35143	0.899174	4.75437	0.666921	5.17634	0.242587	0.507618	0.106309	3.35772	1.52994	1.76371	1.76371	0
4.317	0.787554	7.15463	2.56517	5.20901	0.66599	5.01315	0.679804	5.1727	0.272649	0.51989	0.106389	3.29638	1.58198	1.76371	1.76371	0
4.96457	0.740453	8.56178	1.41	5.51894	0.648233	5.27175	0.694234	5.16867	0.304413	0.510907	0.104093	3.30155	1.56053	22.1055	22.1055	0
4.96457	0.740453	8.56178	1.41	5.22834	0.639362	5.53013	0.710295	5.16422	0.337868	0.513777	0.101681	3.30641	1.5398	22.1055	22.1055	0
5.60134	0.730556	9.37168	0.582392	6.022	0.708619	5.78828	0.728072	5.15932	0.372999	0.503052	0.0992323	3.35511	1.50338	11.9778	11.9778	0
5.60134	0.730556	9.37168	0.582392	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793	0.500553	0.0970192	3.39907	1.46928	11.9778	11.9778	0
6.14756	0.858615	9.61555	1.22385	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233	0.490633	0.0967049	3.45241	1.44605	3.18927	3.18927	0
6.14756	0.858615	9.61555	1.22385	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305	0.487664	0.0956252	3.50093	1.42355	3.18927	3.18927	0
6.67709	0.797012	9.80748	0.123783	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	0.478643	0.0937871	3.55524	1.39715	1.49398	1.49398	0
6.67709	0.797012	9.80748	0.123783	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269	0.475781	0.0924577	3.60502	1.37285	1.49398	1.49398	0
7.15305	0.887987	9.78721	0.601228	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	0.46814	0.0907618	3.64995	1.34719	0.510188	0.510188	0
7.15305	0.887987	9.78721	0.601228	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531	0.466952	0.0892022	3.69159	1.32297	0.510188	0.510188	0
7.68625	0.804531	9.89692	-0.378459	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469	0.459741	0.0912865	3.73517	1.31565	1.62661	1.62661	0
7.68625	0.804531	9.89692	-0.378459	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915	0.458186	0.0952223	3.77584	1.31019	1.62661	1.62661	0
8.19559	0.812193	9.94296	-0.409957	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843	0.4516	0.100713	3.81584	1.30746	0.241109	0.241109	0
8.19559	0.812193	9.94296	-0.409957	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226	0.450333	0.108382	3.85345	1.30646	0.241109	0.241109	0
8.70562	0.922993	9.9868	0.283544	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037	0.444247	0.111318	3.89063	1.29126	1.56685	1.56685	0
8.70562	0.922993	9.9868	0.283544	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245	0.443129	0.116494	3.92583	1.27763	1.56685	1.56685	0
9.21549	0.9921	10.0043	0.546609	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082	0.437451	0.120186	3.95989	1.26191	0.385495	0.385495	0
9.21549	0.9921	10.0043	0.546609	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873	0.43638	0.12636	3.99237	1.24753	0.385495	0.385495	0
9.78756	1.2228	10.027	1.71563	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	0.430619	0.125484	4.02419	1.23409	8.12354	8.12354	0
9.78756	1.2228	10.027	1.71563	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841	0.428155	0.126107	4.05472	1.22052	8.12354	8.12354	0
10.2766	1.37946	9.92306	2.18874	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	0.42284	0.124765	4.08081	1.21372	0.570801	0.570801	0
10.2766	1.37946	9.92306	2.18874	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	0.420776	0.124594	4.10609	1.20607	0.570801	0.570801	0
10.7636	1.47585	9.895	2.24423	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	0.415847	0.123859	4.12981	1.19859	0.097265	0.097265	0
10.7636	1.47585	9.895	2.24423	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	0.414092	0.124876	4.15295	1.19037	0.097265	0.097265	0
11.3213	1.58983	9.97963	2.35096	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	0.40926	0.124809	4.17799	1.18312	3.92793	3.92793	0
11.3213	1.58983	9.97963	2.35096	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	0.406518	0.127017	4.20248	1.17513	3.92793	3.92793	0
11.8096	1.72604	9.92044	2.55028	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.401982	0.127454	4.22491	1.16949	0.0859893	0.0859893	0
11.8096	1.72604	9.92044	2.55028	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	0.399364	0.130556	4.24701	1.16297	0.0859893	0.0859893	0
12.3104	1.82785	9.92041	2.55453	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	0.395095	0.132981	4.26887	1.15575	0.154092	0.154092	0
12.3104	1.82785	9.92041	2.55453	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0.392353	0.138938	4.29053	1.14787	0.154092	0.154092	0
12.7578	2.04706	9.73736	3.05291	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	0.388335	0.140035	4.30758	1.14707	2.79506	2.79506	0
12.7578	2.04706	9.73736	3.05291	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	0.386051	0.14434	4.32473	1.14495	2.79506	2.79506	0
13.2067	2.28205	9.55452	3.51971	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	0.382274	0.144495	4.33784	1.15122	1.95543	1.95543	0
13.2067	2.28205	9.55452	3.51971	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	0.380313	0.147518	4.35128	1.15551	1.95543	1.95543	0
13.7008	2.50978	9.46574	3.86274	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	0.376709	0.147393	4.36315	1.16614	1.75447	1.75447	0
13.7008	2.50978	9.46574	3.86274	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0.374404	0.150073	4.37545	1.17442	1.75447	1.75447	0
14.1663	2.78138	9.29575	4.30891	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.370997	0.149318	4.38473	1.19223	1.75188	1.75188	0
14.1663	2.78138	9.29575	4.30891	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	0.368623	0.150914	4.39458	1.20707	1.75188	1.75188	0
14.6058	2.98146	9.18769	4.45488	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	0.365388	0.150839	4.40291	1.22312	1.37912	1.37912	0
14.6058	2.98146	9.18769	4.45488	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	0.363111	0.153841	4.41191	1.23645	1.37912	1.37912	0
15.0395	3.30005	8.94587	4.95249	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	0.360038	0.152973	4.4171	1.26091	2.75588	2.75588	0
15.0395	3.30005	8.94587	4.95249	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	0.357808	0.154464	4.42309	1.28193	2.75588	2.75588	0
15.4734	3.62996	8.70938	5.40554	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.354905	0.153261	4.42577	1.31319	2.53949	2.53949	0
15.4734	3.62996	8.70938	5.40554	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.352633	0.153722	4.42935	1.34047	2.53949	2.53949	0
15.9107	3.92746	8.54541	5.69144	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.349945	0.152543	4.43112	1.37271	0.525677	0.525677	0
15.9107	3.92746	8.54541	5.69144	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	0.347555	0.15303	4.43386	1.40101	0.525677	0.525677	0
16.3184	4.27827	8.28307	6.0945	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.345038	0.151859	4.43343	1.43777	1.68415	1.68415	0
16.3184	4.27827	8.28307	6.0945	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.342662	0.151745	4.43404	1.47032	1.68415	1.68415	0
16.7017	4.61898	8.02124	6.4221	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.340267	0.150666	4.4318	1.50881	0.744166	0.744166	0
16.7017	4.61898	8.02124	6.4221	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	0.337959	0.150409	4.43065	1.54311	0.744166	0.744166	0
17.0616	5.01866	7.66116	6.86123	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.335645	0.149779	4.42559	1.58664	2.56823	2.56823	0
17.0616	5.01866	7.66116	6.86123	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	0.333438	0.148979	4.42168	1.62568	2.56823	2.56823	0
17.4086	5.39485	7.34649	7.18322	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.331206	0.148655	4.41485	1.67017	0.914418	0.914418	0
17.4086	5.39485	7.34649	7.18322	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	0.329082	0.147769	4.4092	1.7103	0.914418	0.914418	0
17.783	5.7277	7.18409	7.33283	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	0.327098	0.147153	4.40271	1.75074	0.618761	0.618761	0
17.783	5.7277	7.18409	7.33283	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	0.324926	0.146568	4.39743	1.78739	0.618761	0.618761	0
18.1288	6.11591	6.91211	7.59614	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	0.323166	0.146074	4.39008	1.82764	0.169219	0.169219	0
18.1288	6.11591	6.91211	7.59614	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0.321036	0.145481	4.38395	1.8643	0.169219	0.169219	0
18.4094	6.5555	6.46288	7.97273	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.319241	0.14557	4.37402	1.90757	2.91415	2.91415	0
